	balance	buyer_account	currency	deposit_bank_no	goods_title	income	iw_account_log_id	memo	merchant_out_order_no	outcome	partner_id	seller_account	seller_fullname	service_fee	service_fee_ratio	sign_product_name	sub_trans_code_msg	total_fee	trade_no	trade_refund_amount	trans_code_msg	trans_date
	3279.02	20880221617168020156	156		广州地铁单程票 1张	8.00	99297555558801		62d04ff02426466dbc21e4e57c60836802	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011121001004800000148910	0.00	转账	2016-01-11 07:44:17
	3285.02	20880023462959060156	156		广州地铁单程票 1张	6.00	99091001491901		a9964715ef884294992fcdcbe8a8c83c06	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004900009328373	0.00	转账	2016-01-11 07:50:52
	3292.02	20881023004845320156	156		广州地铁单程票 1张	7.00	99011868352531		34d04248657f439c8e7b8be86b201fe732	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004530075937804	0.00	转账	2016-01-11 07:52:18
	3300.02	20880025514426920156	156		广州地铁单程票 1张	8.00	99014803721691		8a39c195e093496bad5bbf223f18716692	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011121001004690096845500	0.00	转账	2016-01-11 07:57:45
	3304.02	20888025136504310156	156		广州地铁单程票 1张	4.00	99309926447431		f3400395aba64220a3b6c77c944c308231	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004430049408501	0.00	转账	2016-01-11 07:58:04
	3309.02	20884126023095860156	156		广州地铁单程票 1张	5.00	100465966304581		19fd3715700c4ed591720b054153c48f86	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004580070375011	0.00	转账	2016-01-11 07:58:16
	3312.02	20884029653396760156	156		广州地铁单程票 1张	3.00	99132008083671		3f3d04c3ad4e4665bfbccd9a936526d276	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004670076790613	0.00	转账	2016-01-11 08:00:18
	3317.02	20888023151050720156	156		广州地铁单程票 1张	5.00	99047278944071		c11a0990113f438890072149ed3c9a9972	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004070013131718	0.00	转账	2016-01-11 08:05:07
	3327.02	20884020418274190156	156		地铁云购票	10.00	99484005750411		20160111080512740	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	快速支付,支付给个人，支付宝帐户全额	10.00	2016011121001004410077450200	10.00	在线支付	2016-01-11 08:06:01
	3327.01	20884020418274190156	156		地铁云购票	0.00	99274038511820	服务费[2016011121001004410077450200]	20160111080512740	0.01	2088121591571824	20881215915718240156	广州地铁集团有限公司	0.00			收费	10.00	2016011121001004410077450200	10.00	收费	2016-01-11 08:06:02
	3334.01	20887029456794810156	156		广州地铁单程票 1张	7.00	99303707486481		0ad3780bb41d489fb91c1d0a96d658f281	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004480047116973	0.00	转账	2016-01-11 08:06:52
	3330.01	20884020418274190156	156		地铁云购票	0.00	99484008523410	???????	20160111073726656	4.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	4.00	2016011121001004410076832159	4.00	转账	2016-01-11 08:06:57
	3320.02	20884020418274190156	156		地铁云购票	0.00	99484009211410	???????	20160111080512740	10.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	10.00	2016011121001004410077450200	10.00	转账	2016-01-11 08:07:10
	3330.02	20884020418274190156	156		地铁云购票	0.01	99484009195411	收费退费	20160111080512740	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	退费	10.00	2016011121001004410077450200	10.00	收费	2016-01-11 08:07:10
	3324.02	20885028520518530156	156		广州地铁单程票 1张	4.00	98949617222851		fd152147c5c544c3b839d900f51b075153	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004850085784644	0.00	转账	2016-01-11 08:09:00
	3328.02	20889025573174320156	156		广州地铁单程票 1张	4.00	99309960858431		cac345a4c4e9462c8f1f7eebc4443b3c32	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004430049408639	0.00	转账	2016-01-11 08:09:39
	3333.02	20888025049234630156	156		广州地铁单程票 1张	5.00	99089977983461		4e1f74d8570e42038d92966a5ccabbf363	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004460048066983	0.00	转账	2016-01-11 08:10:37
	3336.02	20888026544816510156	156		广州地铁单程票 1张	3.00	99223807173651		02e4630578974f678965cd22286ae49651	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004650095014494	0.00	转账	2016-01-11 08:11:47
	3346.02	20880020618497140156	156		广州地铁单程票 2张	10.00	98990183586711		990dc300bc5549a28d346cadb716c76214	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011121001004710099905579	0.00	转账	2016-01-11 08:11:48
	3352.02	20880121069951020156	156		广州地铁单程票 1张	6.00	99078989502101		3cd61d0f636e442ca9f67e816beb65dd02	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004100008004655	0.00	转账	2016-01-11 08:13:48
	3358.02	20880029001812560156	156		广州地铁单程票 1张	6.00	99352567833251		a5fed003761347b7b47ae2b52dab33f556	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004250029765150	0.00	转账	2016-01-11 08:19:37
	3360.02	20880025769797260156	156		广州地铁单程票 1张	2.00	98954183270721		28869034e9884ccca73099afeb9b096326	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004720095483465	0.00	转账	2016-01-11 08:24:15
	3365.02	20880025466483680156	156		广州地铁单程票 1张	5.00	99179665147361		241879accbd24cbb9d91b42bf5de650d68	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004360050592345	0.00	转账	2016-01-11 08:24:23
	3369.02	20889120316248130156	156		广州地铁单程票 1张	4.00	99136000260811		4bba204e20c6468f94cd108fc910e4bf13	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004810087141560	0.00	转账	2016-01-11 08:35:21
	3371.02	20886022833103510156	156		广州地铁单程票 1张	2.00	99047259909351		fda53476beb4437f9dbaa9caf418a7f951	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004350055816479	0.00	转账	2016-01-11 08:36:15
	3374.02	20885022885248590156	156		广州地铁单程票 1张	3.00	98949730787851		135e6ae55a2f429da1f729d8e061c89759	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004850084703835	0.00	转账	2016-01-11 08:38:18
	3377.02	20888029823175630156	156		广州地铁单程票 1张	3.00	99039704512561		d2dacadaa4e242cc83a8cc8f4fcccf3263	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016010721001004560076588330	0.00	转账	2016-01-11 08:38:28
	3381.02	20880023356610400156	156		广州地铁单程票 1张	4.00	99073631182041		283c088d5c0646eda2e9284478081ec440	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004040089885997	0.00	转账	2016-01-11 08:40:14
	3384.02	20888026949603500156	156		广州地铁单程票 1张	3.00	99047309789351		566ef8c4587e47489c88ff42d3634f1150	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004350056573987	0.00	转账	2016-01-11 08:46:45
	3386.02	20881227101394930156	156		广州地铁单程票 1张	2.00	99183464951491		6099f9f4b96240be93a31c5fb0619e0b93	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004490071663739	0.00	转账	2016-01-11 08:51:10
	3393.02	20889025635395470156	156		广州地铁单程票 1张	7.00	98938948774541		05b34eed1c85455b98d1a1f18b15771547	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004540079177113	0.00	转账	2016-01-11 08:56:36
	3395.02	20880026170827250156	156		广州地铁单程票 1张	2.00	98954360033721		cc07f2b62cfe40b0a1276fbeafb00b3c25	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004720097129854	0.00	转账	2016-01-11 08:59:48
	3403.02	20885029553662030156	156		广州地铁单程票 2张	8.00	98906237407201		545cf929ccf243b4a2543ebbe2e9428b03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011121001004200001434970	0.00	转账	2016-01-11 09:00:05
	3415.02	20888025659437070156	156		广州地铁单程票 2张	12.00	98987422159701		b8911a6ee42a459cac4ccef6870b8d9e07	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011121001004700005315529	0.00	转账	2016-01-11 09:02:20
	3417.02	20880221795502870156	156		广州地铁单程票 1张	2.00	99391485795281		0de2795181ec4582b06e6aa769635b2e87	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004280044689357	0.00	转账	2016-01-11 09:02:21
	3423.02	20881223089413610156	156		广州地铁单程票 1张	6.00	99179932333361		77f5c80beccb44639bab7daa66e87e5961	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004360050713098	0.00	转账	2016-01-11 09:11:53
	3428.02	20880021960276490156	156		广州地铁单程票 1张	5.00	99323250773641		7803d191d43645ffb45bb964381abcfa49	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004640094629592	0.00	转账	2016-01-11 09:16:34
	3432.02	20889121554255050156	156		广州地铁单程票 1张	4.00	98949044271501		e3cfd56bbfa348149d865cf4c24edcb805	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004500072229502	0.00	转账	2016-01-11 09:20:22
	3434.02	20885124635496100156	156		广州地铁单程票 1张	2.00	99146010448611		aa62f7d442d04b81ac4ff868e99f379410	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004610092743652	0.00	转账	2016-01-11 09:24:31
	3440.02	20881026545529700156	156		广州地铁单程票 1张	6.00	99161962356971		12ee3d273bc948d699f7036329d7dd1570	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004970074775834	0.00	转账	2016-01-11 09:31:22
	3444.02	20880029413603000156	156		广州地铁单程票 1张	4.00	99000236936301		f15ad69543794d5daf42ef472215418000	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004300028004659	0.00	转账	2016-01-11 09:32:51
	3448.02	20885028624931950156	156		广州地铁单程票 1张	4.00	98984213658191		2bf31cb134dd44fcade3640f69467db895	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004190097793215	0.00	转账	2016-01-11 09:39:08
	3455.02	20883120607224340156	156		广州地铁单程票 1张	7.00	99310486953431		c77a30c3465d4cd9ad8a7771bdaac1ea34	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004430049410343	0.00	转账	2016-01-11 09:39:49
	3463.02	20889020327526040156	156		广州地铁单程票 2张	8.00	99310831513601		0f2c014180574986999610ac763a985504	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011121001004600004666101	0.00	转账	2016-01-11 09:45:09
	3466.02	20880025755118000156	156		广州地铁单程票 1张	3.00	99298222520801		36ab76d32afe47019c80d793761a036d00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004800001535313	0.00	转账	2016-01-11 09:46:23
	3468.02	20887029788859580156	156		广州地铁单程票 1张	2.00	99065662816951		7227ff0e861f4d87a165c70556fca8fd58	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004950087854657	0.00	转账	2016-01-11 09:48:46
	3472.02	20881021120344550156	156		广州地铁单程票 1张	4.00	99137139865451		8c54a21581d24be3808d3ba90fc38b3455	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004450049510439	0.00	转账	2016-01-11 09:50:43
	3478.02	20881020858493110156	156		广州地铁单程票 1张	6.00	98901485927311		f405dc0e320341f7b533a68a64d8127111	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004310029708697	0.00	转账	2016-01-11 09:54:49
	3486.02	20880024948377640156	156		广州地铁单程票 1张	8.00	100337857191761		5ddcc94b912d4220a17ca4a980864a6764	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011121001004760084576625	0.00	转账	2016-01-11 09:54:49
	3490.02	20881128731322040156	156		广州地铁单程票 1张	4.00	98906624992201		ff956212e983477eaede3ae74c360c3404	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004200090575437	0.00	转账	2016-01-11 09:55:06
	3497.02	20887020075575020156	156		广州地铁单程票 1张	7.00	98949330307501		d9e3f71f320744b3b9eafaa50572cf3e02	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004500071921207	0.00	转账	2016-01-11 09:57:12
	3509.02	20886020176975490156	156		广州地铁单程票 2张	12.00	98939400695541		e1a89821562b4e6697853175df21c99949	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011121001004540079427977	0.00	转账	2016-01-11 10:00:09
	3512.02	20887029995995220156	156		广州地铁单程票 1张	3.00	99026385111521		720465c23fb4442290dd90a6dfe5814322	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004520097904393	0.00	转账	2016-01-11 10:00:13
	379.00		156			0.00	99274839629820	20160110支付宝购票款	201601110015124063	3133.02				0.00			委托提现	0.00		0.00	提现	2016-01-11 10:02:23
	397.00	20887025731286380156	156		广州地铁单程票 2张	18.00	98949603074631		e4dbf2c5d92943a1a29fc7715183c49b38	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	18.00	2016011121001004630005182971	0.00	转账	2016-01-11 10:08:58
	399.00	20888028876339000156	156		广州地铁单程票 1张	2.00	99091910056901		fc07e239435b4dcda7845ba77ee9676c00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004900009398614	0.00	转账	2016-01-11 10:10:18
	405.00	20887027535983450156	156		广州地铁单程票 1张	6.00	98941773707341		a02e26ef3e264a04a99703e0eca846ee45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004340053686051	0.00	转账	2016-01-11 10:11:53
	411.00	20887021510278870156	156		广州地铁单程票 1张	6.00	99020229234881		a5d2b7d32a274ad0a2ac43ebd3ebbc5487	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004880075111907	0.00	转账	2016-01-11 10:12:02
	417.00	20884020857123220156	156		广州地铁单程票 1张	6.00	99337961155321		a06bc690f6f34e2f94af17a181639b1622	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004320034473117	0.00	转账	2016-01-11 10:13:42
	422.00	20885029514706490156	156		广州地铁单程票 1张	5.00	99323747770641		bd7135b533d1444496e0078164b272ca49	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004640094630248	0.00	转账	2016-01-11 10:14:31
	428.00	20889120013459800156	156		广州地铁单程票 1张	6.00	99451308716981		13d8b2c2371549e09830d0b212024f1880	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004980088643784	0.00	转账	2016-01-11 10:14:47
	433.00	20889120013459800156	156		广州地铁单程票 1张	5.00	99451314531981		1985c622c67d4013a0f19ee3682d6d8180	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011121001004980073387995	0.00	转账	2016-01-11 10:15:24
	439.00	20880022662569930156	156		广州地铁单程票 1张	6.00	98913376072991		a13a6a9044004e62bab4a19f7094970b93	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004990089085333	0.00	转账	2016-01-11 10:16:05
	445.00	20886120951449210156	156		广州地铁单程票 1张	6.00	99292353150921		59a1c5971b494f9db9de0cd67c2ccfc221	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004920077818371	0.00	转账	2016-01-11 10:17:52
	451.00	20886125365892450156	156		广州地铁单程票 1张	6.00	98943944634241		92208b7e8f114cafba85d0ac77a055aa45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004240034375593	0.00	转账	2016-01-11 10:22:04
	453.00	20889126633180100156	156		广州地铁单程票 1张	2.00	99172984878011		51566a307a434d16bdbaad0c9349760110	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004010089331537	0.00	转账	2016-01-11 10:22:05
	460.00	20880124462874970156	156		广州地铁单程票 1张	7.00	99184195572491		992b61674aaf473c975503d37b37090d97	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011121001004490071763709	0.00	转账	2016-01-11 10:23:59
	462.00	20888025969988460156	156		广州地铁单程票 1张	2.00	99121508560841		b648ea7fc4a24e82a5ab8417bab959e446	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011121001004840090782904	0.00	转账	2016-01-11 10:25:56
	465.00	20883026525818530156	156		广州地铁单程票 1张	3.00	98950509403851		dcddf75d7af3412fa13bc076e73ecc7453	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004850084704986	0.00	转账	2016-01-11 10:26:00
	468.00	20881020576669840156	156		广州地铁单程票 1张	3.00	99451444093981		a82a62d095994c899fa1d299cd9b7cf384	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011121001004980089969473	0.00	转账	2016-01-11 10:28:43
	472.00	20883127505163100156	156		广州地铁单程票 1张	4.00	98901809002311		af8b8b696c294e8991a338acc62602df10	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011121001004310040950258	0.00	转账	2016-01-11 10:31:11
