	balance	buyer_account	currency	deposit_bank_no	goods_title	income	iw_account_log_id	memo	merchant_out_order_no	outcome	partner_id	seller_account	seller_fullname	service_fee	service_fee_ratio	sign_product_name	sub_trans_code_msg	total_fee	trade_no	trade_refund_amount	trans_code_msg	trans_date
	531.04	20880020003641000156	156		广州地铁单程票 1张	3.00	99097322787101		a5d2d5337e834e9aaf2b24d84ac4409900	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004100026784558	0.00	转账	2016-01-13 11:38:47
	536.04	20883021443575240156	156		广州地铁单程票 1张	5.00	99043864850521		e95e554763db4b0a881a9d1ab30072a324	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004520004283602	0.00	转账	2016-01-13 11:39:05
	542.04	20888027941346130156	156		广州地铁单程票 1张	6.00	99168526770611		62a3e9016dc64c82896e009004cf601413	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004610029683453	0.00	转账	2016-01-13 11:39:48
	552.04	20883024621428590156	156		广州地铁单程票 2张	10.00	98967882796851		4b21965bb54c4f07be8aec874c7f96f959	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011321001004850092526939	0.00	转账	2016-01-13 11:40:35
	564.04	20886021204066230156	156		广州地铁单程票 2张	12.00	99110968916621		dec9e44910fe40a4aedda9cc1127a87b23	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004620023066107	0.00	转账	2016-01-13 11:42:25
	582.04	20888029278883690156	156		广州地铁单程票 2张	18.00	99198842489361		a1d6d9586a5945ca963e2529912b965069	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	18.00	2016011321001004360057705250	0.00	转账	2016-01-13 11:42:40
	597.04	20886021677217050156	156		广州地铁单程票 3张	15.00	99005223918701		24f907e68e0b4e0084d140bac7fc309405	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	15.00	2016011321001004700040594571	0.00	转账	2016-01-13 11:45:46
	600.04	20888121889180640156	156		广州地铁单程票 1张	3.00	98956995195061		80bbfd87577f428ab1fb4fc19c0e456f64	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004060098892350	0.00	转账	2016-01-13 11:47:16
	605.04	20883029383752750156	156		广州地铁单程票 1张	5.00	99208674448271		0309cf48862c4cdcb9e12436ffda61f175	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004270067531911	0.00	转账	2016-01-13 11:48:14
	619.04	20880228428685050156	156		广州地铁单程票 2张	14.00	98967511881501		2763ce80188946a9bac347b6cbbe6c5005	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011321001004500072858459	0.00	转账	2016-01-13 11:51:26
	633.04	20881120191763290156	156		广州地铁单程票 2张	14.00	99357048574321		7243c58c288748378d61b088540fe59029	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011321001004320043147919	0.00	转账	2016-01-13 11:51:38
	638.04	20880123229574030156	156		广州地铁单程票 1张	5.00	98989302452401		c0ec93779b4041d39fbbffcb5422083a03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004400060464392	0.00	转账	2016-01-13 11:53:17
	644.04	20889127282589900156	156		广州地铁单程票 1张	6.00	98931180438991		8b2ecfdb808648f588887d30131a8c7390	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004990097514934	0.00	转账	2016-01-13 11:53:46
	656.04	20882025547196500156	156		广州地铁单程票 2张	12.00	99242788473651		53aa4e8bdfa143c2854743c6fda82bc350	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004650028519237	0.00	转账	2016-01-13 11:54:26
	658.04	20880027734147500156	156		广州地铁单程票 1张	2.00	99236324716751		e222e0212cf040f688fa1784a8ea56e750	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004750037933704	0.00	转账	2016-01-13 11:57:54
	661.04	20885024986996880156	156		广州地铁单程票 1张	3.00	99175617492681		bfcb927cc81049d6a6946f48baf4d13d88	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004680021773346	0.00	转账	2016-01-13 12:00:34
	665.04	20885126043279210156	156		广州地铁单程票 1张	4.00	99310391171921		a5ef5e47c678413e805e2ec729d3fab321	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004920097538023	0.00	转账	2016-01-13 12:02:42
	670.04	20883024418819820156	156		广州地铁单程票 1张	5.00	99470047550981		447e8c1ffd9a4666a10aa0a9e07389f582	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004980090890141	0.00	转账	2016-01-13 12:03:26
	675.04	20886129584088160156	156		广州地铁单程票 1张	5.00	99154402548811		d7982648613c4fe381dd8abda2773d6516	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004810096152082	0.00	转账	2016-01-13 12:03:36
	681.04	20883022168951810156	156		广州地铁单程票 1张	6.00	99024675370181		ae936a830100470dadb68206c642f94881	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004180097441609	0.00	转账	2016-01-13 12:03:44
	693.04	20880023807158660156	156		广州地铁单程票 2张	12.00	99560100319861		9298a3ed02bc4bd19bff303f20d2a7ad66	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004860089452489	0.00	转账	2016-01-13 12:05:38
	700.04	20882024897917230156	156		广州地铁单程票 1张	7.00	98972461270721		6cdba81cde9e488d82cb544932d7812f23	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004720030637112	0.00	转账	2016-01-13 12:05:55
	706.04	20886020209579950156	156		广州地铁单程票 1张	6.00	98931303184991		9cb2d4cc88fb471f8a70b4e02afd237195	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004990091824344	0.00	转账	2016-01-13 12:07:20
	711.04	20880021411789740156	156		广州地铁单程票 1张	5.00	99180446617971		757858ec0b854dee82914baf78fe5a2174	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004970093498278	0.00	转账	2016-01-13 12:08:26
	723.04	20885029763159900156	156		广州地铁单程票 2张	12.00	98931314399991		59e9a623829b4d6eb55205b22f77ff3190	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004990097811568	0.00	转账	2016-01-13 12:08:39
	729.04	20889023986076350156	156		广州地铁单程票 1张	6.00	98967082527631		0f7a638e54c6418c8f7e337208a25e0335	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004630026744529	0.00	转账	2016-01-13 12:08:48
	736.04	20881227075871420156	156		广州地铁单程票 1张	7.00	98996535876141		9819849c56f343b6a3171a9c9933cd8b42	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004140000092405	0.00	转账	2016-01-13 12:09:46
	740.04	20885021163850610156	156		广州地铁单程票 1张	4.00	98957202603061		0e403b6c3b2a41ed9be2eb5e330c20be61	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004060093344168	0.00	转账	2016-01-13 12:10:05
	746.04	20888023898059970156	156		广州地铁单程票 1张	6.00	98931336958991		8d78c865523c4eb8b1ae697772b1e57097	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004990092110834	0.00	转账	2016-01-13 12:11:18
	742.04	20884020418274190156	156		地铁云购票	0.00	99503692005410	???????	20160112175001974	4.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	4.00	2016011221001004410079673935	4.00	转账	2016-01-13 12:17:00
	740.04	20880024189342670156	156		地铁云购票	0.00	99253095359260	???????	20160109234238268	2.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	2.00	2016010921001004260027152642	2.00	转账	2016-01-13 12:19:02
	745.04	20880129324213340156	156		广州地铁单程票 1张	5.00	99112410660331		9ceac9403324466196d4d430f323da4134	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004330040897686	0.00	转账	2016-01-13 12:19:45
	743.04	20880024189342670156	156		地铁云购票	0.00	99253115951260	???????	20160109235410795	2.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	2.00	2016010921001004260027499895	2.00	转账	2016-01-13 12:21:10
	748.04	20883023449647480156	156		广州地铁单程票 1张	5.00	99085217616741		cd50b9c0ab56473cb87d0cdac033fad148	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004740031914224	0.00	转账	2016-01-13 12:36:45
	758.04	20889020794301890156	156		广州地铁单程票 2张	10.00	99024979972181		454cd8fe35d745f185c1a892f2539c6689	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011321001004180097293620	0.00	转账	2016-01-13 12:37:05
	761.04	20889023212509850156	156		广州地铁单程票 1张	3.00	99470408618981		b10684a7ce6a45c8a3674728768fa71f85	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004980096172549	0.00	转账	2016-01-13 12:39:43
	763.04	20888028876339000156	156		广州地铁单程票 1张	2.00	99111392863901		be0b7256eafe44749c181617d455967700	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004900018232711	0.00	转账	2016-01-13 12:40:57
	768.04	20885124178466110156	156		广州地铁单程票 1张	5.00	99169131087611		f24f323237464c2a9707b0a6ed1778ac11	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004610029176603	0.00	转账	2016-01-13 12:41:27
	773.04	20885124178466110156	156		广州地铁单程票 1张	5.00	99169136741611		5799fb9ad7a74b98b77f3c375ce280a711	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004610029875704	0.00	转账	2016-01-13 12:42:01
	775.04	20880023070598000156	156		广州地铁单程票 1张	2.00	99317802565801		ae8fcaac3d574cf3bcaf913211fc749f00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004800009104054	0.00	转账	2016-01-13 12:42:41
	777.04	20887029090881530156	156		广州地铁单程票 1张	2.00	99040481172151		c1501fee3090498382e320abb6d3b12453	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004150088422492	0.00	转账	2016-01-13 12:45:16
	783.04	20880025978172160156	156		广州地铁单程票 2张	6.00	99063396626211		b69c01e598ef46fb927af2715f1b083516	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004210056695870	0.00	转账	2016-01-13 12:47:51
	790.04	20880128743283660156	156		广州地铁单程票 1张	7.00	99199478543361		166c5e8f39e04efe97af8d12ceb3921766	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004360051867591	0.00	转账	2016-01-13 12:49:30
	795.04	20880021424925580156	156		广州地铁单程票 1张	5.00	98956569289551		5dd54fc831a24c8f92cd0b4719ddd66658	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004550090413385	0.00	转账	2016-01-13 12:50:04
	800.04	20886021564899420156	156		广州地铁单程票 1张	5.00	98946799756941		0bac2f1784a142f691dd87be95a675b542	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004940095919938	0.00	转账	2016-01-13 12:50:12
	805.04	20884020485507690156	156		广州地铁单程票 1张	5.00	100359136800761		d27a298dabe342b99f8c5a36b759988d69	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004760019742845	0.00	转账	2016-01-13 12:50:56
	813.04	20885029210490310156	156		广州地铁单程票 1张	8.00	99407160915031		9dcd2e71b894406bb00160a1d87d98f931	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011321001004030044363916	0.00	转账	2016-01-13 12:51:50
	821.04	20880027180634960156	156		广州地铁单程票 1张	8.00	99202922315491		f4fe2ee79f724df88b60431b23009a0f96	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011321001004490073913829	0.00	转账	2016-01-13 12:52:15
	826.04	20883122430799440156	156		广州地铁单程票 1张	5.00	98946832838941		084e42e8fe394a8bbf552582e1f0723244	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004940090475860	0.00	转账	2016-01-13 12:53:42
	840.04	20888029288183900156	156		广州地铁单程票 2张	14.00	99341992396391		963088b1b74c405889becc24e11d039090	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011321001004390049295532	0.00	转账	2016-01-13 12:55:21
	846.04	20884123383037930156	156		广州地铁单程票 1张	6.00	99104548261791		67d5c25bb5224009839590fa0919caf093	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004790030451639	0.00	转账	2016-01-13 12:56:10
	849.04	20882123514314420156	156		广州地铁单程票 1张	3.00	99057072716441		2ff1e9d1a57841818d28c349ab5af96a42	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004440067256528	0.00	转账	2016-01-13 12:58:38
	855.04	20889023343978310156	156		广州地铁单程票 1张	6.00	99303748279831		848bc686977447c896397af4430efb6931	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004830001549738	0.00	转账	2016-01-13 12:59:49
	859.04	20880025288110430156	156		广州地铁单程票 1张	4.00	99092652250041		0e2e270d17e546a9abdf0392624a287843	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004040091774066	0.00	转账	2016-01-13 13:06:55
	863.04	20881027352609340156	156		广州地铁单程票 1张	4.00	99053342182931		600814a0854a4a1e9b781b21fb78eac734	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004930010235827	0.00	转账	2016-01-13 13:07:47
	873.04	20886122103791190156	156		广州地铁单程票 2张	10.00	99107040532111		26a7bdaeb9a94682b58495bacf0f517e19	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011321001004110098439241	0.00	转账	2016-01-13 13:08:06
	876.04	20885128370393450156	156		广州地铁单程票 1张	3.00	98960030109341		3918d1aebd1043168872ee7865a7486c45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004340060774697	0.00	转账	2016-01-13 13:09:12
	881.04	20887024528943310156	156		广州地铁单程票 1张	5.00	99112882556331		249401dff83841a4b6cc6a23c51e45fb31	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004330046471729	0.00	转账	2016-01-13 13:09:21
	889.04	20889022559761570156	156		广州地铁单程票 1张	8.00	99040730462151		e90935c14a0e482cb5ca695f8343019b57	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011321001004150094852309	0.00	转账	2016-01-13 13:12:07
	891.04	20885027747333830156	156		广州地铁单程票 1张	2.00	99235693620381		7b480a8b1aaf4d2e9232bd7f623ee9b883	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004380062020941	0.00	转账	2016-01-13 13:13:39
	897.04	20887028824074750156	156		广州地铁单程票 1张	6.00	98987427695471		6c3af2c228224cdfb86fbbfc350687c075	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004470070053116	0.00	转账	2016-01-13 13:14:41
	898.04	20887022651489020156	156		TVM购票支付	1.00	99111736145901		2333323123123	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		新当面付收单产品	快速支付,支付给个人，支付宝帐户全额	1.00	2016011321001004900018286126	0.00	在线支付	2016-01-13 13:15:41
	900.04	20888027719703930156	156		广州地铁单程票 1张	2.00	99342296046391		ae04de316d294a77a180d14341440af693	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004390049675839	0.00	转账	2016-01-13 13:23:58
	904.04	20881223356881010156	156		广州地铁单程票 1张	4.00	99098306316101		d461ef06f9d145b793a6c24cd3a9655e01	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004100021253780	0.00	转账	2016-01-13 13:25:15
	904.05	20880023738236200156	156	16300113003362936232	TVM购票支付	0.01	99111963556621		3333333333334444444444444	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		新当面付收单产品	快速支付,支付给个人，支付宝帐户全额	0.01	2016011321001004620023068715	0.00	在线支付	2016-01-13 13:27:20
	908.05	20882126277438530156	156		广州地铁单程票 1张	4.00	98968877864851		c3cd34ab75ce4ec6959429dcfd91d72e53	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004850092178055	0.00	转账	2016-01-13 13:28:16
	910.05	20889028192199730156	156		广州地铁单程票 1张	2.00	99181207444971		d5f659dc8ea448408ff279d4c232e3eb73	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004970093813777	0.00	转账	2016-01-13 13:28:18
	915.05	20889028679995950156	156		广州地铁单程票 1张	5.00	99304816611591		6c9cb5e3c2034eda9824340b02631d8595	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004590079042525	0.00	转账	2016-01-13 13:30:20
	920.05	20880021445632300156	156		广州地铁单程票 1张	5.00	99142225906231		57cdb61cab5e4f8a87c013883ae27adf30	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004230064964683	0.00	转账	2016-01-13 13:30:41
	922.05	20889023220154820156	156		广州地铁单程票 1张	2.00	99323624571481		d853966c263c40afbe0e359069c0ba8482	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004480049486233	0.00	转账	2016-01-13 13:34:33
	925.05	20881227582370230156	156		广州地铁单程票 1张	3.00	99015393231021		7a1930a16e414e879d93d51ca8b5587523	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004020099603124	0.00	转账	2016-01-13 13:37:03
	931.05	20880020718700430156	156		广州地铁单程票 1张	6.00	99092959232041		8b5a11bb1fcf4c3fbbca64362bba1d3043	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004040097563914	0.00	转账	2016-01-13 13:40:02
	937.05	20882025578089950156	156		广州地铁单程票 1张	6.00	98932163718991		25d710e5cd9c4e34bfe38578efd4463895	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004990091680269	0.00	转账	2016-01-13 13:40:20
	943.05	20889027716514510156	156		广州地铁单程票 1张	6.00	99156851091451		bb94c3e32a8f41f3a8b64e90f69f696251	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004450050460031	0.00	转账	2016-01-13 13:41:26
	945.05	20889120984807020156	156		广州地铁单程票 1张	2.00	99006332444701		a24ec4b810fe469c9701811d5a714e2402	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004700040680025	0.00	转账	2016-01-13 13:45:58
	947.05	20884127138345730156	156		广州地铁单程票 1张	2.00	99097757173571		73684dea2c8945a99769eed200643c8673	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004570082258078	0.00	转账	2016-01-13 13:49:29
	953.05	20888125183347530156	156		广州地铁单程票 1张	6.00	99237467377751		1c1036ac863d4162a3ea7f73e86c80e353	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004750032875691	0.00	转账	2016-01-13 13:56:29
	957.05	20889026591714660156	156		广州地铁单程票 1张	4.00	99109575438461		a7ad86171bf247daae93ac048615d85166	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004460053086788	0.00	转账	2016-01-13 13:57:21
	962.05	20889026591714660156	156		广州地铁单程票 1张	5.00	99109580620461		1fd89019115c484288bf45463922e4fc66	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004460049765925	0.00	转账	2016-01-13 13:57:54
	968.05	20887028494905000156	156		广州地铁单程票 1张	6.00	98968698689501		3fdfe6f25cc04bc4854a36d7a36db1ce00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004500076214500	0.00	转账	2016-01-13 13:58:08
	971.05	20882022688957030156	156		广州地铁单程票 1张	3.00	99006471978701		ab64cd41ee744d23800713e4cb6de5db03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004700040361740	0.00	转账	2016-01-13 14:01:20
	976.05	20881026017868940156	156		广州地铁单程票 1张	5.00	99348280402891		7d97477959af45deb2c341393ea105d294	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004890093740924	0.00	转账	2016-01-13 14:06:10
	982.05	20889122921990880156	156		广州地铁单程票 1张	6.00	99021054724081		74e13f4f5585412394825be27d1ba3bf88	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004080002239916	0.00	转账	2016-01-13 14:09:56
	988.05	20888025954458590156	156		广州地铁单程票 2张	6.00	98969259806851		cbbd5752a5d4466aadaaeaef9463af2459	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004850086917398	0.00	转账	2016-01-13 14:11:09
	994.05	20885022765129180156	156		广州地铁单程票 1张	6.00	99062455585911		1d884e423fb34387a9049111cef8a89318	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004910092049758	0.00	转账	2016-01-13 14:11:20
	998.05	20883021618636860156	156		广州地铁单程票 1张	4.00	99176820561681		e70b514c5189466ea485051639f7f3c586	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004680021776046	0.00	转账	2016-01-13 14:11:44
	1001.05	20886020259595670156	156		广州地铁单程票 1张	3.00	99059384943561		64208b3781184e4b8ab0c61715d026fc67	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004560079028262	0.00	转账	2016-01-13 14:12:24
	1007.05	20888026993982970156	156		广州地铁单程票 1张	6.00	104774513747291		2ed1538ae5e242018909998d4a3fa1e797	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004290033356439	0.00	转账	2016-01-13 14:13:25
	1012.05	20880022208011910156	156		广州地铁单程票 1张	5.00	99003580048191		48a90295c6cc4d64a409046977ced49f91	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004190099001131	0.00	转账	2016-01-13 14:15:03
	1024.05	20885027340633560156	156		广州地铁单程票 2张	12.00	99067082682351		2815d44538e94dbe853049233a2c609356	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004350063619649	0.00	转账	2016-01-13 14:15:40
	1028.05	20881120226259420156	156		广州地铁单程票 1张	4.00	98947582379941		9c0e5ffb02ca41b3966e1885cf27cc9042	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004940096089602	0.00	转账	2016-01-13 14:15:49
	1034.05	20880127121481210156	156		广州地铁单程票 1张	6.00	98953050735121		3bf7d08712e64622ad48f070ebf9340621	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004120006091211	0.00	转账	2016-01-13 14:15:58
	1037.05	20889123793485410156	156		广州地铁单程票 1张	3.00	98958294087541		56aa836e80c443369d642bc50684f95041	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004540082769982	0.00	转账	2016-01-13 14:16:02
	1042.05	20888020327185640156	156		广州地铁单程票 1张	5.00	99059424535561		2b2fbcd1e7a64d59ae2080e47eac062c64	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004560082155144	0.00	转账	2016-01-13 14:16:47
	1044.05	20889027052741720156	156		广州地铁单程票 1张	2.00	99480243311171		7c9ae56645564f3dbecc02dcd753fd7a72	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004170011506833	0.00	转账	2016-01-13 14:16:56
	1050.05	20887126329352350156	156		广州地铁单程票 1张	6.00	99142687160231		a5ad95c7d51b498090eb9d69cb22ddef35	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004230059628984	0.00	转账	2016-01-13 14:17:08
	1054.05	20881220477805000156	156		广州地铁单程票 1张	4.00	98968875474501		e1c88362107d4f348b5637ba57f2512e00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004500076308269	0.00	转账	2016-01-13 14:17:09
	1060.05	20880122207115210156	156		广州地铁单程票 1张	6.00	99045318920521		82d1752196464ffaa75367c3c5c02e1e21	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004520099325920	0.00	转账	2016-01-13 14:18:32
	1062.05	20880023070598000156	156		广州地铁单程票 1张	2.00	99318742225801		66e66bcf556144d4bcda443d5c67e3c700	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004800009192285	0.00	转账	2016-01-13 14:19:57
